,open,close,high,low,volume,money
2017-05-12,5834.0,5827.2,5857.6,5786.8,12302.0,14328261560.0
2017-05-15,5852.6,5876.8,5914.0,5852.6,10723.0,12608327120.0
2017-05-16,5865.0,6009.8,6020.0,5822.2,12510.0,14773319800.0
2017-05-17,5967.6,5981.6,6021.4,5963.2,7182.0,8608952600.0
2017-05-18,5940.0,5920.0,6007.8,5908.0,10683.0,12721690560.0
2017-05-19,5930.0,5913.6,5953.0,5884.0,11508.0,13618972680.0
2017-05-22,5918.8,5828.6,5953.4,5804.0,13770.0,16189217240.0
2017-05-23,5828.6,5716.0,5854.8,5710.0,14652.0,16959483400.0
2017-05-24,5700.0,5759.0,5773.0,5641.2,17961.0,20533423960.0
2017-05-25,5757.2,5810.6,5861.8,5691.0,18142.0,20934795360.0
2017-05-26,5814.0,5814.6,5864.0,5797.2,13410.0,15636830440.0
2017-05-31,5891.0,5772.6,5924.6,5762.6,14585.0,17032592680.0
2017-06-01,5748.0,5667.0,5796.0,5658.2,13960.0,16031999120.0
2017-06-02,5662.8,5753.2,5774.2,5613.6,16216.0,18452439280.0
2017-06-05,5779.4,5775.0,5824.8,5761.8,13961.0,16182055120.0
2017-06-06,5773.0,5807.2,5834.8,5767.2,13789.0,15991102400.0
2017-06-07,5810.2,5952.0,5956.4,5810.2,17251.0,20360014040.0
2017-06-08,5949.0,5940.0,5958.2,5914.8,12267.0,14578605800.0
2017-06-09,5930.6,5964.4,5974.4,5900.2,13901.0,16490629640.0
2017-06-12,5935.0,5882.2,5938.0,5876.6,13912.0,16437666320.0
2017-06-13,5882.2,5955.4,5992.0,5880.4,14417.0,17155383440.0
2017-06-14,5963.0,5956.6,5987.8,5948.2,11214.0,13381935280.0
2017-06-15,5959.0,6008.4,6029.8,5955.8,9639.0,11574104800.0
2017-06-16,5969.0,5957.6,5980.0,5945.4,10300.0,12279123480.0
2017-06-19,5958.4,6006.0,6023.2,5951.0,13114.0,15704688480.0
2017-06-20,6016.0,6029.4,6063.4,6007.6,11596.0,13988294000.0
2017-06-21,6029.2,6034.0,6038.2,5977.0,12909.0,15510941720.0
2017-06-22,6029.8,5944.8,6067.0,5936.0,13635.0,16410855440.0
2017-06-23,5950.2,5953.2,5975.8,5861.2,15863.0,18810116880.0
2017-06-26,5978.6,6085.8,6093.0,5957.4,15279.0,18425464360.0
2017-06-27,6088.2,6061.0,6099.6,6043.2,11615.0,14109057200.0
2017-06-28,6055.0,6048.0,6078.6,6026.4,10632.0,12864400200.0
2017-06-29,6064.8,6074.4,6113.4,6056.0,12074.0,14681949920.0
2017-06-30,6056.0,6097.2,6115.8,6043.2,10787.0,13115841680.0
2017-07-03,6102.8,6146.0,6152.4,6086.0,10519.0,12879177240.0
2017-07-04,6147.2,6119.0,6147.6,6090.8,10580.0,12942526720.0
2017-07-05,6114.0,6161.4,6170.8,6100.8,10359.0,12709574960.0
2017-07-06,6162.2,6146.4,6187.2,6106.6,11767.0,14477061160.0
2017-07-07,6137.4,6183.2,6208.2,6133.6,9324.0,11499475400.0
2017-07-10,6177.6,6165.0,6209.6,6144.2,10530.0,13008020960.0
2017-07-11,6173.0,6108.4,6173.0,6092.2,11885.0,14590995120.0
2017-07-12,6117.4,6085.4,6123.8,6013.8,14774.0,17923129040.0
2017-07-13,6100.0,6108.2,6152.6,6080.4,13115.0,16034977840.0
2017-07-14,6101.4,6093.4,6125.0,6065.4,10337.0,12603315760.0
2017-07-17,6080.8,5825.6,6090.0,5821.2,14069.0,16697108560.0
2017-07-18,5825.0,5899.0,5903.6,5818.0,13280.0,15579468280.0
2017-07-19,5898.8,6033.2,6045.0,5883.0,12040.0,14354701680.0
2017-07-20,6038.2,6074.0,6099.2,6033.4,7763.0,9434240080.0
2017-07-21,6070.2,6123.0,6129.8,6058.0,4391.0,5360172000.0
2017-07-24,6044.2,6083.8,6117.2,6031.0,12208.0,14829466280.0
2017-07-25,6085.4,6081.2,6097.4,6023.8,12117.0,14685895200.0
2017-07-26,6099.0,6070.0,6099.8,6033.4,11368.0,13780793920.0
2017-07-27,6065.6,6129.4,6148.8,6014.8,13550.0,16519049120.0
2017-07-28,6120.0,6185.2,6195.0,6115.2,11414.0,14050925040.0
2017-07-31,6181.2,6265.6,6277.2,6155.6,10639.0,13237004400.0
2017-08-01,6266.2,6247.6,6272.0,6223.4,9877.0,12337757240.0
2017-08-02,6258.0,6225.4,6288.8,6205.0,11432.0,14283798760.0
2017-08-03,6215.6,6233.8,6280.0,6208.0,11448.0,14302444560.0
2017-08-04,6235.4,6185.2,6279.6,6180.2,11656.0,14557726640.0
2017-08-07,6205.0,6280.0,6284.0,6191.8,10457.0,13045766080.0
2017-08-08,6280.0,6272.2,6306.6,6253.6,10318.0,12960864440.0
2017-08-09,6270.0,6317.4,6333.0,6265.0,9116.0,11476503160.0
2017-08-10,6296.0,6251.0,6323.2,6213.6,11676.0,14650310000.0
2017-08-11,6231.2,6139.2,6268.2,6118.2,13899.0,17248348400.0
2017-08-14,6159.0,6286.4,6288.2,6155.0,11498.0,14346195760.0
2017-08-15,6283.2,6292.8,6311.8,6265.8,9847.0,12385306560.0
2017-08-16,6290.0,6309.6,6321.6,6254.6,9824.0,12372141800.0
2017-08-17,6277.2,6319.4,6325.0,6245.0,9925.0,12488376280.0
2017-08-18,6295.2,6286.6,6317.4,6272.2,11687.0,14704549120.0
2017-08-21,6300.4,6358.8,6369.8,6300.2,9814.0,12459752120.0
2017-08-22,6361.4,6336.0,6361.4,6311.2,9826.0,12443182600.0
2017-08-23,6330.0,6285.2,6343.0,6245.8,11679.0,14708282240.0
2017-08-24,6295.2,6248.6,6306.0,6238.0,10851.0,13611848200.0
2017-08-25,6254.6,6327.2,6354.2,6254.4,12426.0,15671648560.0
2017-08-28,6340.4,6417.8,6455.2,6331.4,12706.0,16287414360.0
2017-08-29,6418.0,6389.8,6436.0,6368.4,9490.0,12162452240.0
2017-08-30,6391.2,6433.6,6459.8,6386.0,9523.0,12243239920.0
2017-08-31,6441.4,6464.2,6474.6,6423.0,9403.0,12126583160.0
2017-09-01,6474.4,6528.6,6548.0,6444.8,11171.0,14532082240.0
2017-09-04,6536.2,6548.6,6561.0,6510.8,9401.0,12296724560.0
2017-09-05,6548.8,6569.2,6576.0,6516.4,9619.0,12598924400.0
2017-09-06,6554.8,6593.6,6612.0,6544.0,9571.0,12597356960.0
2017-09-07,6595.2,6549.4,6616.0,6535.8,9524.0,12536953120.0
2017-09-08,6556.6,6553.2,6613.2,6522.0,10936.0,14359907760.0
2017-09-11,6562.0,6661.8,6662.2,6556.2,11705.0,15479924440.0
2017-09-12,6671.2,6646.6,6727.8,6616.8,12628.0,16864436560.0
2017-09-13,6641.4,6681.6,6690.6,6622.4,10725.0,14284081520.0
2017-09-14,6689.0,6681.4,6714.0,6652.4,8593.0,11484851000.0
2017-09-15,6675.8,6629.2,6676.0,6605.6,5483.0,7282020000.0
2017-09-18,6577.0,6678.4,6678.6,6577.0,11344.0,15058587520.0
2017-09-19,6684.8,6600.6,6695.6,6579.2,11034.0,14653854080.0
2017-09-20,6606.2,6668.6,6687.0,6589.6,10902.0,14493065000.0
2017-09-21,6673.8,6594.6,6678.0,6574.0,11326.0,15012007880.0
2017-09-22,6583.4,6532.2,6585.4,6492.6,11104.0,14526597560.0
2017-09-25,6536.2,6440.8,6555.2,6433.6,10909.0,14180514440.0
2017-09-26,6450.2,6485.0,6499.8,6450.0,9697.0,12560345040.0
2017-09-27,6495.8,6560.0,6583.8,6495.0,9570.0,12538299760.0
2017-09-28,6559.6,6552.0,6598.0,6515.6,8530.0,11191577280.0
