,open,close,high,low,volume,money
2016-12-14,3389.8,3371.6,3403.6,3370.0,10019.0,10194861120.0
2016-12-15,3364.0,3328.0,3381.2,3312.2,8000.0,8035965600.0
2016-12-16,3306.0,3313.6,3330.6,3303.0,9490.0,9440046600.0
2016-12-19,3308.0,3299.0,3313.6,3290.2,7423.0,7353889260.0
2016-12-20,3300.0,3274.0,3302.8,3251.8,9340.0,9173386920.0
2016-12-21,3283.0,3310.0,3319.2,3281.6,9529.0,9441938700.0
2016-12-22,3307.0,3300.0,3310.0,3285.2,7730.0,7648505940.0
2016-12-23,3300.8,3277.0,3302.8,3261.8,8272.0,8137719780.0
2016-12-26,3266.2,3289.6,3298.6,3233.8,9606.0,9403450620.0
2016-12-27,3285.8,3290.4,3305.8,3285.8,7206.0,7124693940.0
2016-12-28,3289.0,3281.4,3298.2,3267.2,7355.0,7241660040.0
2016-12-29,3277.0,3283.0,3303.0,3268.6,8831.0,8702659440.0
2016-12-30,3289.2,3285.0,3307.4,3282.0,8283.0,8186158860.0
2017-01-03,3290.0,3326.0,3346.0,3290.0,9339.0,9318230280.0
2017-01-04,3320.6,3358.4,3363.0,3320.6,9213.0,9239999100.0
2017-01-05,3359.8,3350.8,3365.8,3346.4,7689.0,7738076640.0
2017-01-06,3353.2,3336.4,3358.8,3335.0,7331.0,7355330820.0
2017-01-09,3335.0,3352.0,3360.8,3335.0,7780.0,7818160320.0
2017-01-10,3350.0,3343.6,3359.8,3341.4,7408.0,7446643320.0
2017-01-11,3345.4,3323.0,3360.0,3320.2,9173.0,9188787840.0
2017-01-12,3323.4,3300.0,3335.2,3297.4,8714.0,8680534200.0
2017-01-13,3309.0,3309.2,3334.6,3302.6,9409.0,9358537560.0
2017-01-16,3309.0,3301.2,3313.6,3191.4,12079.0,11932232400.0
2017-01-17,3308.6,3315.4,3326.0,3291.4,10767.0,10691078460.0
2017-01-18,3315.2,3345.0,3358.2,3310.2,9632.0,9643315380.0
2017-01-19,3335.4,3326.0,3350.2,3320.0,7728.0,7737310200.0
2017-01-20,3320.2,3353.0,3356.6,3320.2,9525.0,9552517620.0
2017-01-23,3355.2,3352.0,3379.2,3347.8,7862.0,7927007160.0
2017-01-24,3358.0,3353.4,3364.4,3342.6,6796.0,6831801840.0
2017-01-25,3346.0,3369.2,3370.0,3336.0,6715.0,6761932560.0
2017-01-26,3370.4,3377.6,3394.8,3370.0,6096.0,6185171940.0
2017-02-03,3387.0,3357.0,3387.6,3342.6,6655.0,6704698500.0
2017-02-06,3358.0,3354.0,3368.6,3343.0,7671.0,7725550740.0
2017-02-07,3354.6,3349.0,3360.6,3331.2,7257.0,7287948660.0
2017-02-08,3344.8,3369.4,3373.8,3328.8,8905.0,8950472580.0
2017-02-09,3367.0,3380.6,3400.8,3366.6,8169.0,8295210780.0
2017-02-10,3386.4,3402.0,3410.2,3382.6,8802.0,8964489900.0
2017-02-13,3409.4,3419.0,3426.2,3404.4,8678.0,8892132540.0
2017-02-14,3423.2,3419.4,3424.6,3411.0,7010.0,7188247860.0
2017-02-15,3402.6,3390.0,3418.8,3384.6,7258.0,7415179980.0
2017-02-16,3393.0,3411.8,3412.4,3392.8,7909.0,8074506420.0
2017-02-17,3420.0,3392.4,3439.6,3391.0,11628.0,11909759340.0
2017-02-20,3401.0,3462.6,3464.4,3400.2,16250.0,16742089620.0
2017-02-21,3459.8,3459.2,3475.8,3455.6,15502.0,16106584500.0
2017-02-22,3461.8,3467.0,3469.6,3453.0,13003.0,13501184940.0
2017-02-23,3463.4,3453.6,3468.8,3441.0,14452.0,14978002200.0
2017-02-24,3450.0,3453.0,3455.8,3438.2,12742.0,13177456380.0
2017-02-27,3450.0,3426.6,3453.2,3418.2,13212.0,13626358560.0
2017-02-28,3431.6,3429.4,3445.6,3421.0,13489.0,13887616320.0
2017-03-01,3430.0,3435.2,3461.6,3427.8,15034.0,15531719160.0
2017-03-02,3444.4,3418.0,3449.8,3412.0,14706.0,15138071820.0
2017-03-03,3413.0,3405.0,3415.0,3391.0,14394.0,14697845400.0
2017-03-06,3405.2,3422.0,3431.0,3402.8,14571.0,14949980820.0
2017-03-07,3422.6,3432.6,3432.6,3417.4,11863.0,12186779400.0
2017-03-08,3430.0,3430.4,3436.4,3421.4,11551.0,11880303300.0
2017-03-09,3424.6,3403.8,3425.6,3389.2,15795.0,16138064100.0
2017-03-10,3403.0,3406.6,3416.8,3402.0,12514.0,12803420820.0
2017-03-13,3407.4,3452.8,3454.0,3395.6,16304.0,16776166800.0
2017-03-14,3452.6,3446.0,3454.8,3440.6,11545.0,11943683940.0
2017-03-15,3440.0,3451.4,3458.6,3438.2,13454.0,13921849800.0
2017-03-16,3477.0,3481.4,3495.4,3470.0,11259.0,11756170440.0
2017-03-17,3461.0,3407.2,3467.0,3396.2,16559.0,17093867700.0
2017-03-20,3423.2,3417.6,3426.6,3405.8,13051.0,13371223380.0
2017-03-21,3415.6,3435.0,3435.6,3409.0,14060.0,14442051840.0
2017-03-22,3415.0,3421.4,3433.6,3399.0,15137.0,15518869500.0
2017-03-23,3425.8,3433.8,3450.0,3409.0,17346.0,17863652280.0
2017-03-24,3438.4,3483.4,3494.4,3438.0,17054.0,17698610520.0
2017-03-27,3479.2,3461.0,3489.6,3460.4,14595.0,15216277620.0
2017-03-28,3472.0,3458.0,3472.8,3450.0,13020.0,13520106300.0
2017-03-29,3463.2,3456.6,3471.8,3439.6,15005.0,15566430960.0
2017-03-30,3451.2,3431.6,3461.8,3422.2,18073.0,18647796720.0
2017-03-31,3431.0,3450.4,3452.8,3429.2,13610.0,14049549720.0
2017-04-05,3485.0,3507.2,3511.2,3471.8,16966.0,17795604240.0
2017-04-06,3508.0,3504.0,3509.0,3487.0,13606.0,14283689820.0
2017-04-07,3501.8,3510.6,3520.8,3494.2,13559.0,14261976120.0
2017-04-10,3513.0,3501.6,3513.8,3500.8,10484.0,11029315980.0
2017-04-11,3550.0,3505.0,3550.0,3460.2,16548.0,17344465980.0
2017-04-12,3502.0,3496.0,3512.4,3486.2,14280.0,15001801320.0
2017-04-13,3495.6,3508.6,3519.0,3491.4,12549.0,13205449860.0
2017-04-14,3507.6,3477.0,3511.8,3472.8,14666.0,15346721460.0
2017-04-17,3471.0,3472.4,3479.6,3455.2,15781.0,16422123600.0
2017-04-18,3470.2,3462.6,3485.8,3461.4,13572.0,14150182500.0
2017-04-19,3459.2,3440.0,3461.4,3426.0,15082.0,15580080240.0
2017-04-20,3440.0,3458.6,3463.8,3439.4,10235.0,10606005360.0
2017-04-21,3445.0,3441.2,3456.0,3432.4,14686.0,15176541420.0
2017-04-24,3439.0,3408.2,3441.8,3398.2,16700.0,17094508140.0
2017-04-25,3413.0,3422.6,3434.0,3412.4,13559.0,13926336960.0
2017-04-26,3427.2,3427.8,3448.8,3425.4,14130.0,14570993100.0
2017-04-27,3421.6,3426.8,3435.2,3391.0,16466.0,16859938500.0
2017-04-28,3426.0,3420.4,3430.8,3404.2,12840.0,13167320340.0
2017-05-02,3413.8,3407.4,3422.0,3404.0,10671.0,10920871500.0
2017-05-03,3410.0,3396.8,3419.6,3390.4,12320.0,12580934460.0
2017-05-04,3391.2,3383.4,3412.8,3382.0,13859.0,14110292580.0
2017-05-05,3379.8,3360.4,3384.8,3351.2,14100.0,14247945300.0
2017-05-08,3361.0,3339.4,3368.0,3331.2,14202.0,14279312940.0
2017-05-09,3335.0,3342.2,3351.8,3326.0,14041.0,14065836060.0
2017-05-10,3346.8,3323.8,3354.6,3323.2,13822.0,13871449440.0
2017-05-11,3320.0,3341.4,3352.6,3310.0,15477.0,15457897800.0
2017-05-12,3341.6,3367.2,3370.6,3338.4,14561.0,14663829540.0
2017-05-15,3376.6,3386.6,3399.0,3376.6,12135.0,12338481420.0
2017-05-16,3383.0,3431.0,3431.2,3370.0,14494.0,14752004880.0
2017-05-17,3425.2,3411.0,3431.2,3409.2,10711.0,10989220020.0
2017-05-18,3377.0,3374.8,3395.0,3370.0,12386.0,12564929580.0
2017-05-19,3381.2,3381.8,3388.4,3373.6,12395.0,12571916280.0
2017-05-22,3380.0,3382.2,3405.6,3371.2,15003.0,15242991540.0
2017-05-23,3384.2,3402.0,3421.6,3379.2,17974.0,18327585420.0
2017-05-24,3399.2,3402.0,3407.6,3374.0,16750.0,17032928400.0
2017-05-25,3402.4,3486.0,3493.6,3400.6,19227.0,19865190960.0
2017-05-26,3485.8,3480.6,3500.0,3470.2,13469.0,14070619800.0
2017-05-31,3505.4,3482.0,3516.8,3466.2,14231.0,14901406440.0
2017-06-01,3479.4,3489.0,3495.0,3474.2,12816.0,13400524560.0
2017-06-02,3486.0,3480.8,3494.8,3461.0,13699.0,14299141200.0
2017-06-05,3482.0,3456.6,3488.6,3456.0,12122.0,12605637900.0
2017-06-06,3460.0,3484.6,3485.6,3456.2,12558.0,13080545400.0
2017-06-07,3484.4,3533.0,3536.0,3481.6,15078.0,15912616080.0
2017-06-08,3531.0,3559.8,3566.2,3526.2,13699.0,14554881060.0
2017-06-09,3563.0,3578.6,3589.6,3558.4,13058.0,14000199840.0
2017-06-12,3570.8,3568.0,3598.0,3562.0,13594.0,14587922460.0
2017-06-13,3565.0,3576.2,3588.0,3554.6,13392.0,14343634680.0
2017-06-14,3570.0,3532.0,3573.0,3528.8,12903.0,13739184300.0
2017-06-15,3530.0,3524.0,3550.8,3512.4,11443.0,12116936580.0
2017-06-16,3508.8,3488.0,3518.8,3483.2,12379.0,13009901880.0
2017-06-19,3499.8,3530.0,3538.0,3494.6,14329.0,15134127480.0
2017-06-20,3535.0,3521.0,3545.6,3513.4,12735.0,13468566960.0
2017-06-21,3540.4,3558.4,3558.4,3512.2,15813.0,16768937160.0
2017-06-22,3556.2,3560.8,3606.0,3552.0,17959.0,19285806000.0
2017-06-23,3564.0,3597.4,3600.8,3542.6,17224.0,18415760820.0
2017-06-26,3599.8,3647.2,3650.0,3599.8,15596.0,16998532020.0
2017-06-27,3645.2,3650.4,3656.0,3627.4,13273.0,14490874320.0
2017-06-28,3644.8,3627.0,3648.4,3620.0,13648.0,14881246680.0
2017-06-29,3638.2,3649.0,3651.4,3627.2,13717.0,14977281180.0
2017-06-30,3632.0,3642.6,3655.4,3629.0,12822.0,13999348200.0
2017-07-03,3647.0,3625.8,3648.4,3612.0,13307.0,14483487720.0
2017-07-04,3627.0,3587.0,3627.2,3584.4,13850.0,14955979620.0
2017-07-05,3592.2,3640.8,3646.8,3590.8,14242.0,15448215060.0
2017-07-06,3636.4,3633.2,3645.4,3605.2,14582.0,15875364300.0
2017-07-07,3627.2,3627.2,3635.8,3613.2,12237.0,13307514900.0
2017-07-10,3622.0,3634.0,3649.6,3621.2,12756.0,13919033940.0
2017-07-11,3631.8,3661.8,3693.0,3631.0,16206.0,17798616540.0
2017-07-12,3669.2,3638.8,3678.2,3620.6,16139.0,17699544000.0
2017-07-13,3648.6,3679.2,3683.0,3642.6,14609.0,16062395640.0
2017-07-14,3676.0,3698.8,3700.0,3663.6,12753.0,14079730980.0
2017-07-17,3700.0,3649.8,3709.6,3630.2,16587.0,18262010340.0
2017-07-18,3650.8,3650.0,3665.2,3622.2,14786.0,16181674080.0
2017-07-19,3643.6,3729.4,3733.2,3643.6,14792.0,16373439780.0
2017-07-20,3728.8,3747.2,3747.8,3723.2,10047.0,11251374480.0
2017-07-21,3744.8,3738.0,3748.8,3734.0,4843.0,5434063020.0
2017-07-24,3717.8,3733.0,3747.0,3708.0,12829.0,14355292500.0
2017-07-25,3731.4,3704.8,3736.8,3697.8,12790.0,14262157080.0
2017-07-26,3714.4,3684.0,3720.4,3669.4,14047.0,15562520100.0
2017-07-27,3687.6,3690.6,3704.6,3658.0,13168.0,14538459300.0
2017-07-28,3687.0,3708.4,3712.0,3684.0,11619.0,12902556060.0
2017-07-31,3712.2,3722.2,3735.0,3696.6,11347.0,12651930000.0
2017-08-01,3726.6,3748.8,3752.0,3724.2,11942.0,13401793680.0
2017-08-02,3748.0,3753.4,3771.0,3744.6,12223.0,13773966960.0
2017-08-03,3752.0,3715.8,3758.0,3712.2,13094.0,14673267840.0
2017-08-04,3719.6,3692.0,3733.6,3691.0,12544.0,13984569120.0
2017-08-07,3697.6,3715.0,3725.4,3683.4,12410.0,13790929920.0
2017-08-08,3717.2,3717.4,3726.8,3705.4,10628.0,11847377640.0
2017-08-09,3717.8,3715.0,3728.8,3701.4,10907.0,12159681780.0
2017-08-10,3713.8,3701.0,3737.6,3661.2,14998.0,16683546960.0
2017-08-11,3675.0,3627.8,3691.4,3626.0,14449.0,15882644520.0
2017-08-14,3640.0,3681.4,3690.6,3637.0,12031.0,13238676120.0
2017-08-15,3684.0,3694.4,3707.4,3681.0,10890.0,12071594880.0
2017-08-16,3678.0,3673.8,3681.8,3654.2,7040.0,7752038640.0
2017-08-17,3685.0,3703.0,3704.8,3677.6,10721.0,11871225420.0
2017-08-18,3694.0,3705.0,3712.8,3681.4,13425.0,14889639960.0
2017-08-21,3717.0,3721.2,3736.4,3708.6,10686.0,11931710880.0
2017-08-22,3725.2,3732.6,3734.2,3711.2,10315.0,11524019760.0
2017-08-23,3733.0,3741.6,3758.8,3722.6,12218.0,13702934580.0
2017-08-24,3740.2,3724.0,3750.2,3716.2,11388.0,12752478600.0
2017-08-25,3725.0,3794.8,3803.0,3723.6,15940.0,18022959360.0
2017-08-28,3804.6,3843.8,3876.6,3804.6,15144.0,17476233480.0
2017-08-29,3844.0,3837.8,3852.8,3831.2,10903.0,12562359480.0
2017-08-30,3843.6,3834.2,3859.8,3832.0,10658.0,12296825580.0
2017-08-31,3839.0,3829.6,3844.8,3810.4,12382.0,14216824800.0
2017-09-01,3835.2,3837.8,3853.0,3824.0,12566.0,14474496240.0
2017-09-04,3833.0,3842.6,3848.8,3816.0,11506.0,13242838020.0
2017-09-05,3847.2,3854.2,3867.0,3841.2,11445.0,13233422280.0
2017-09-06,3847.0,3846.6,3862.4,3831.0,12015.0,13865794500.0
2017-09-07,3853.0,3828.2,3865.0,3828.0,11916.0,13751125020.0
2017-09-08,3835.6,3820.8,3847.0,3808.0,12189.0,14008726380.0
2017-09-11,3833.0,3831.4,3858.8,3819.4,13764.0,15839167560.0
2017-09-12,3840.4,3844.2,3857.0,3825.4,13593.0,15650921760.0
2017-09-13,3846.0,3844.2,3852.0,3828.4,11716.0,13497233940.0
2017-09-14,3847.2,3830.4,3858.0,3822.2,10692.0,12317001900.0
2017-09-15,3827.8,3834.2,3845.8,3821.2,6174.0,7097983860.0
2017-09-18,3829.8,3854.8,3871.8,3829.0,13320.0,15400278480.0
2017-09-19,3858.2,3823.8,3863.6,3812.6,14108.0,16259926800.0
2017-09-20,3827.8,3845.4,3853.4,3822.0,12350.0,14223537060.0
2017-09-21,3844.0,3837.2,3856.8,3832.6,12254.0,14127224820.0
2017-09-22,3827.4,3829.4,3838.0,3812.0,12829.0,14719571520.0
2017-09-25,3827.0,3801.4,3829.4,3800.8,11890.0,13612788360.0
2017-09-26,3802.6,3813.8,3819.8,3802.2,10149.0,11608221720.0
2017-09-27,3816.0,3819.8,3835.0,3814.8,10250.0,11758627980.0
2017-09-28,3818.0,3831.0,3831.8,3810.6,9640.0,11051814900.0
2017-09-29,3835.4,3849.2,3863.8,3833.6,10796.0,12465150060.0
2017-10-09,3910.0,3888.8,3933.8,3883.0,11731.0,13753635660.0
2017-10-10,3890.8,3893.0,3906.0,3868.8,12489.0,14556878100.0
2017-10-11,3902.2,3902.2,3910.0,3890.8,10909.0,12763118760.0
2017-10-12,3902.2,3916.0,3921.8,3897.4,10739.0,12587257080.0
2017-10-13,3912.0,3933.0,3934.8,3912.0,9341.0,10991732580.0
2017-10-16,3940.0,3918.0,3944.0,3915.2,11470.0,13526574480.0
2017-10-17,3914.0,3911.0,3927.6,3909.2,10887.0,12796586220.0
2017-10-18,3919.2,3930.8,3934.0,3916.2,11200.0,13184250780.0
2017-10-19,3930.2,3922.6,3938.0,3920.2,8578.0,10114094940.0
2017-10-20,3919.6,3924.4,3927.2,3908.0,5817.0,6844169940.0
2017-10-23,3919.0,3922.0,3923.6,3905.2,8414.0,9882565860.0
2017-10-24,3916.2,3945.6,3947.0,3915.2,10030.0,11833030320.0
2017-10-25,3947.0,3967.0,3970.0,3941.2,10446.0,12396259260.0
2017-10-26,3969.2,3993.8,4008.8,3960.6,12544.0,15017962800.0
2017-10-27,3996.2,4021.8,4021.8,3990.2,11029.0,13247913660.0
2017-10-30,4027.0,3981.6,4034.6,3956.8,15110.0,18073993620.0
2017-10-31,3979.2,3993.8,3997.0,3973.4,10465.0,12504710460.0
2017-11-01,3998.0,3981.6,4023.0,3978.4,12790.0,15353504280.0
2017-11-02,3983.0,3987.4,3988.0,3965.4,11379.0,13572887340.0
2017-11-03,3985.4,3963.4,3996.0,3943.0,13262.0,15793759800.0
2017-11-06,3969.0,4008.4,4012.0,3961.0,11813.0,14115268320.0
2017-11-07,4008.4,4049.0,4052.2,4006.2,12556.0,15204156060.0
2017-11-08,4043.4,4046.6,4088.6,4041.0,14025.0,17091903600.0
2017-11-09,4041.6,4080.2,4081.8,4041.6,10645.0,12947332380.0
2017-11-10,4076.2,4115.6,4120.8,4064.4,11989.0,14714961000.0
2017-11-13,4123.2,4127.4,4141.8,4118.4,10383.0,12865234620.0
2017-11-14,4126.2,4101.0,4131.6,4096.4,11904.0,14688518220.0
2017-11-15,4089.0,4070.8,4103.0,4062.2,8870.0,10856118480.0
2017-11-16,4070.8,4107.0,4111.4,4069.0,11615.0,14256492600.0
2017-11-17,4109.0,4118.2,4120.4,4086.2,14623.0,18009839340.0
2017-11-20,4111.4,4146.0,4147.6,4074.4,15770.0,19399189020.0
2017-11-21,4142.0,4232.4,4234.8,4137.6,17193.0,21647027220.0
2017-11-22,4249.8,4235.6,4271.0,4200.0,16812.0,21394705740.0
2017-11-23,4232.6,4099.0,4233.0,4081.0,19574.0,24554423640.0
2017-11-24,4119.0,4099.2,4127.6,4067.2,18254.0,22444092540.0
2017-11-27,4095.4,4022.0,4096.0,4020.0,18258.0,22182563640.0
2017-11-28,4021.6,4041.2,4054.8,4015.0,16020.0,19399268940.0
2017-11-29,4053.0,4035.8,4058.0,3981.0,18724.0,22603954320.0
2017-11-30,4029.2,3982.0,4045.2,3969.4,17217.0,20727261840.0
2017-12-01,3990.0,3978.8,4022.8,3973.8,16075.0,19266141120.0
2017-12-04,3975.0,3999.0,4022.0,3968.4,15109.0,18126417660.0
2017-12-05,3991.6,4017.2,4031.8,3990.2,15104.0,18205847820.0
2017-12-06,4012.0,3988.0,4016.8,3946.0,17224.0,20614466160.0
2017-12-07,3985.0,3948.6,4009.8,3939.0,16130.0,19229241180.0
2017-12-08,3956.0,3998.0,4008.8,3951.0,15727.0,18786172140.0
2017-12-11,4008.0,4067.4,4068.0,4001.6,16388.0,19837096980.0
2017-12-12,4065.4,4010.2,4072.0,4008.0,14903.0,18094269240.0
2017-12-13,4015.0,4046.6,4056.2,4009.0,14235.0,17198804700.0
2017-12-14,4050.0,4030.0,4061.6,4015.2,10951.0,13251141780.0
2017-12-15,4019.6,3977.0,4022.4,3965.0,16911.0,20240403480.0
2017-12-18,3986.2,3984.8,4015.8,3972.0,14821.0,17745646140.0
2017-12-19,3998.8,4044.0,4046.0,3990.2,14708.0,17752838160.0
2017-12-20,4044.0,4029.0,4049.8,4020.0,13760.0,16649064120.0
2017-12-21,4024.0,4082.0,4102.8,4018.0,18722.0,22823000880.0
2017-12-22,4083.0,4069.2,4092.6,4061.8,11846.0,14494381620.0
2017-12-25,4073.2,4049.2,4102.8,4036.2,14448.0,17641692540.0
2017-12-26,4052.4,4068.8,4079.2,4032.8,15143.0,18430862700.0
2017-12-27,4066.8,3991.4,4070.6,3987.4,16135.0,19519697220.0
2017-12-28,4005.6,4030.0,4047.4,3990.8,14808.0,17875371300.0
2017-12-29,4035.0,4039.8,4053.2,4023.6,12676.0,15352146000.0
2018-01-02,4051.6,4104.0,4105.0,4051.6,14290.0,17501727960.0
2018-01-03,4107.8,4121.6,4153.8,4097.2,16132.0,19973344560.0
2018-01-04,4122.0,4135.8,4146.6,4115.8,13158.0,16298284380.0
2018-01-05,4138.4,4148.2,4157.8,4125.2,12629.0,15681952620.0
2018-01-08,4148.0,4163.8,4173.0,4135.2,13194.0,16445442060.0
2018-01-09,4162.2,4197.4,4200.0,4157.0,13392.0,16783524720.0
2018-01-10,4196.8,4212.2,4215.0,4180.2,14317.0,18022622700.0
2018-01-11,4206.0,4208.4,4214.2,4190.0,12802.0,16140479220.0
2018-01-12,4209.0,4229.0,4232.0,4201.0,13165.0,16655074620.0
2018-01-15,4233.0,4223.4,4266.0,4217.0,16457.0,20937187440.0
2018-01-16,4220.0,4269.2,4269.2,4219.2,15653.0,19937777460.0
2018-01-17,4273.2,4250.6,4284.0,4240.0,17051.0,21805721880.0
2018-01-18,4268.8,4280.0,4294.0,4257.2,11591.0,14870642700.0
2018-01-19,4290.6,4312.0,4330.0,4290.6,3476.0,4495151400.0
2018-01-22,4312.2,4361.6,4361.6,4300.0,2975.0,3864279420.0
2018-01-23,4366.2,4404.0,4405.0,4362.0,3048.0,4008260940.0
2018-01-24,4410.0,4408.8,4418.8,4375.2,3110.0,4106778300.0
2018-01-25,4404.8,4380.0,4408.6,4366.2,2979.0,3920248440.0
2018-01-26,4375.8,4406.6,4434.0,4373.8,2523.0,3332206380.0
2018-01-29,4410.4,4323.4,4424.0,4308.0,3797.0,4968794880.0
2018-01-30,4323.0,4276.2,4333.4,4275.2,3075.0,3970010580.0
2018-01-31,4254.0,4283.6,4303.0,4254.0,3570.0,4582225740.0
2018-02-01,4285.8,4242.6,4310.0,4218.0,4022.0,5139624780.0
2018-02-02,4221.0,4277.8,4289.0,4201.8,3919.0,4998761700.0
2018-02-05,4230.0,4267.6,4271.0,4221.6,3826.0,4878786960.0
2018-02-06,4211.0,4120.0,4220.8,4115.0,7011.0,8770481760.0
2018-02-07,4185.0,4020.8,4210.0,4020.8,7745.0,9576957900.0
2018-02-08,4010.2,4000.6,4078.2,3976.2,6882.0,8314570020.0
2018-02-09,3950.2,3774.6,3950.2,3690.4,12846.0,14692002720.0
2018-02-12,3800.0,3855.0,3884.8,3796.2,10534.0,12158146140.0
2018-02-13,3884.8,3904.6,3965.6,3882.2,12481.0,14696068500.0
2018-02-14,3926.4,3952.4,3958.6,3907.0,12424.0,14648401200.0
2018-02-22,4011.4,4025.4,4033.0,3983.0,16230.0,19540945560.0
2018-02-23,4039.8,4049.6,4059.6,4021.4,15936.0,19315911060.0
2018-02-26,4081.6,4108.2,4125.2,4040.2,19275.0,23618373000.0
2018-02-27,4117.4,4042.0,4118.0,4041.2,17875.0,21838470000.0
2018-02-28,4019.0,4002.0,4048.6,3982.0,19969.0,24059787360.0
2018-03-01,3980.0,4035.0,4057.2,3973.8,19146.0,23129323920.0
2018-03-02,4004.4,4010.0,4032.4,3996.4,17187.0,20685650760.0
2018-03-05,4026.0,3992.0,4043.4,3970.0,17725.0,21282510480.0
2018-03-06,4027.6,4064.0,4064.6,3980.0,19680.0,23760836880.0
2018-03-07,4054.0,4009.4,4083.6,4000.0,19296.0,23423115240.0
2018-03-08,4030.2,4065.2,4069.6,4018.0,18400.0,22332419280.0
2018-03-09,4078.2,4103.6,4109.2,4063.0,17675.0,21666663360.0
2018-03-12,4134.0,4119.4,4144.0,4113.0,17136.0,21214057620.0
2018-03-13,4122.0,4075.2,4126.6,4075.0,17078.0,21032798700.0
2018-03-14,4069.4,4065.0,4084.8,4060.2,14740.0,18000237840.0
2018-03-15,4050.6,4097.6,4100.0,4050.6,12206.0,14953338600.0
2018-03-16,4090.2,4082.0,4108.0,4080.4,7054.0,8664040080.0
2018-03-19,4030.0,4049.2,4058.8,4005.2,15648.0,18964886100.0
2018-03-20,4030.0,4049.6,4065.2,4013.0,15959.0,19336695780.0
2018-03-21,4080.0,4025.0,4098.8,4009.0,18791.0,22928365200.0
2018-03-22,4038.8,3983.4,4052.0,3967.0,20501.0,24642721980.0
2018-03-23,3876.6,3816.4,3887.4,3759.6,25264.0,29103447240.0
2018-03-26,3821.0,3854.0,3858.8,3788.2,20168.0,23176558740.0
2018-03-27,3903.0,3898.0,3918.8,3860.2,20625.0,24103403160.0
2018-03-28,3855.0,3809.2,3890.0,3803.6,20547.0,23687973180.0
2018-03-29,3836.6,3886.4,3898.4,3772.8,21851.0,25102242780.0
2018-03-30,3888.0,3884.2,3909.0,3869.6,16284.0,18984518700.0
2018-04-02,3890.0,3856.4,3932.8,3856.0,18681.0,21829212000.0
2018-04-03,3842.2,3853.6,3868.0,3824.0,18609.0,21463729740.0
2018-04-04,3868.8,3841.6,3893.6,3830.0,17732.0,20573307900.0
2018-04-09,3850.4,3845.8,3872.6,3822.0,17599.0,20312334540.0
2018-04-10,3854.6,3925.8,3927.6,3844.2,20123.0,23424224640.0
2018-04-11,3932.0,3932.6,3954.2,3922.2,17272.0,20397298020.0
2018-04-12,3942.0,3892.4,3942.0,3887.6,16969.0,19921539480.0
2018-04-13,3915.0,3860.4,3924.8,3853.2,17798.0,20764728720.0
2018-04-16,3858.2,3796.6,3868.8,3783.2,18542.0,21243903060.0
2018-04-17,3808.0,3738.8,3817.6,3731.6,19517.0,22160095740.0
2018-04-18,3779.8,3754.0,3782.8,3710.0,20289.0,22833215760.0
2018-04-19,3775.0,3811.0,3830.0,3765.6,13286.0,15172068780.0
2018-04-20,3801.6,3760.2,3816.8,3754.4,5700.0,6476073780.0
2018-04-23,3733.8,3748.0,3779.4,3712.2,20305.0,22811486220.0
2018-04-24,3760.0,3835.4,3846.0,3760.0,20032.0,22948274640.0
2018-04-25,3822.4,3818.0,3831.8,3806.4,15059.0,17255736600.0
2018-04-26,3821.0,3735.4,3833.4,3728.0,19462.0,21988215960.0
2018-04-27,3755.0,3746.0,3759.6,3703.6,20530.0,23028883140.0
2018-05-02,3768.0,3758.8,3785.4,3730.8,15956.0,17964112620.0
2018-05-03,3748.0,3786.0,3803.2,3724.6,19580.0,22080195300.0
2018-05-04,3785.0,3763.4,3797.0,3756.0,16496.0,18692928060.0
2018-05-07,3787.8,3827.2,3834.0,3763.6,18994.0,21689432940.0
2018-05-08,3838.0,3880.0,3892.6,3830.4,18388.0,21336766080.0
2018-05-09,3879.0,3869.0,3882.4,3852.4,14477.0,16793871600.0
2018-05-10,3886.2,3897.8,3900.0,3862.2,16055.0,18698851620.0
2018-05-11,3909.0,3876.2,3909.6,3872.8,14778.0,17238696960.0
2018-05-14,3892.0,3912.2,3926.6,3889.4,15499.0,18179537640.0
2018-05-15,3923.8,3924.6,3925.8,3891.0,14747.0,17286752040.0
2018-05-16,3913.6,3894.6,3924.0,3885.4,13867.0,16257363180.0
2018-05-17,3877.0,3840.8,3883.4,3840.2,12875.0,14903459340.0
2018-05-18,3845.0,3903.0,3903.0,3830.0,19009.0,22024181760.0
2018-05-21,3933.0,3907.4,3945.0,3899.2,19478.0,22925095620.0
2018-05-22,3908.2,3895.0,3911.6,3868.6,15830.0,18469107060.0
2018-05-23,3885.0,3835.4,3885.0,3835.0,17568.0,20343551100.0
2018-05-24,3841.2,3805.2,3850.0,3803.0,16818.0,19316272080.0
2018-05-25,3808.0,3789.2,3825.6,3783.6,16457.0,18789660480.0
2018-05-28,3795.2,3821.2,3842.0,3788.4,17115.0,19580909880.0
2018-05-29,3810.0,3775.0,3824.8,3774.0,18437.0,21016703820.0
2018-05-30,3731.8,3699.2,3748.6,3696.4,19955.0,22305115020.0
2018-05-31,3723.0,3784.0,3787.4,3720.8,20357.0,22917623820.0
2018-06-01,3775.2,3752.8,3778.0,3729.6,17936.0,20203253700.0
2018-06-04,3772.4,3786.0,3799.6,3759.4,17966.0,20390921280.0
